timestamp,megaraid2,megaraid7,megaraid4,megaraid6,megaraid3,megaraid9,megaraid8,megaraid5,megaraid1,megaraid0,max,min,avg
1633582945,0.1155,0.0966,0.0924,0.1008,0.105,0.0924,0.1008,0.0966,0.0924,0.1008,0.1155,0.0924,0.0993
1633582946,0.1155,0.1029,0.0924,0.1008,0.105,0.0924,0.1008,0.0966,0.0987,0.1008,0.1155,0.0924,0.1006
1633582947,0.1155,0.1029,0.0924,0.1029,0.105,0.0924,0.1008,0.0966,0.0987,0.1008,0.1155,0.0924,0.1008
1633582948,0.1155,0.1029,0.0924,0.1029,0.105,0.0924,0.1008,0.0966,0.0987,0.1008,0.1155,0.0924,0.1008
1633582949,0.1155,0.1029,0.0924,0.1029,0.105,0.0924,0.1008,0.0966,0.0987,0.1008,0.1155,0.0924,0.1008
1633582950,0.1155,0.1029,0.0924,0.1029,0.105,0.0924,0.1008,0.1029,0.105,0.1008,0.1155,0.0924,0.1021
1633582951,0.1155,0.1071,0.0924,0.1029,0.105,0.0924,0.1008,0.1029,0.105,0.1008,0.1155,0.0924,0.1025
1633582952,0.1155,0.1071,0.0924,0.1029,0.105,0.0924,0.1008,0.1029,0.105,0.1008,0.1155,0.0924,0.1025
1633582953,0.1155,0.1071,0.0924,0.1029,0.105,0.0924,0.1008,0.1029,0.105,0.1008,0.1155,0.0924,0.1025
1633582954,0.1155,0.1071,0.0924,0.1029,0.105,0.0924,0.1008,0.1029,0.105,0.1008,0.1155,0.0924,0.1025
1633582955,0.1155,0.1071,0.0924,0.1029,0.105,0.0924,0.1008,0.1029,0.105,0.1008,0.1155,0.0924,0.1025
1633582956,0.1155,0.1071,0.0924,0.1029,0.105,0.0924,0.1008,0.1029,0.105,0.1008,0.1155,0.0924,0.1025
1633582957,0.1155,0.1071,0.0924,0.1029,0.105,0.0924,0.1008,0.1029,0.105,0.1029,0.1155,0.0924,0.1027
1633582958,0.1176,0.1071,0.0924,0.1029,0.105,0.0924,0.1008,0.1029,0.105,0.1029,0.1176,0.0924,0.1029
1633582959,0.1176,0.1071,0.0924,0.1029,0.1113,0.0924,0.1008,0.1029,0.105,0.1029,0.1176,0.0924,0.1035
1633582960,0.1176,0.1071,0.0924,0.1029,0.1134,0.0924,0.1008,0.1029,0.105,0.1029,0.1176,0.0924,0.1037
1633582961,0.1176,0.1071,0.0924,0.1029,0.1134,0.0924,0.1008,0.1029,0.105,0.1029,0.1176,0.0924,0.1037
1633582962,0.1176,0.1071,0.0924,0.1029,0.1134,0.0924,0.1008,0.1029,0.105,0.1029,0.1176,0.0924,0.1037
1633582963,0.1176,0.1071,0.0924,0.1029,0.1134,0.0924,0.1008,0.1029,0.105,0.1029,0.1176,0.0924,0.1037
1633582964,0.1176,0.1071,0.0924,0.1029,0.1134,0.0924,0.1008,0.1029,0.105,0.1029,0.1176,0.0924,0.1037
1633582965,0.1176,0.1071,0.0924,0.1029,0.1134,0.0924,0.1008,0.1029,0.105,0.1029,0.1176,0.0924,0.1037
1633582966,0.1176,0.1071,0.0924,0.1029,0.1134,0.0924,0.1008,0.1029,0.105,0.1029,0.1176,0.0924,0.1037
1633582967,0.1176,0.1071,0.0924,0.1029,0.1134,0.0924,0.1008,0.1029,0.105,0.1029,0.1176,0.0924,0.1037
1633582968,0.1176,0.1071,0.0924,0.1029,0.1134,0.0924,0.1008,0.1029,0.105,0.1029,0.1176,0.0924,0.1037
1633582969,0.1176,0.1071,0.0924,0.1029,0.1134,0.1008,0.1008,0.1029,0.105,0.1029,0.1176,0.0924,0.1046
1633582970,0.1176,0.1071,0.0924,0.1029,0.1134,0.1008,0.1008,0.1029,0.105,0.1029,0.1176,0.0924,0.1046
1633582971,0.1176,0.1071,0.0924,0.1029,0.1134,0.1008,0.1008,0.1029,0.105,0.1029,0.1176,0.0924,0.1046
1633582972,0.1176,0.1071,0.0924,0.1029,0.1134,0.1008,0.1008,0.1029,0.105,0.1029,0.1176,0.0924,0.1046
1633582973,0.1176,0.1071,0.0924,0.1029,0.1134,0.1008,0.1008,0.1029,0.105,0.1029,0.1176,0.0924,0.1046
1633582974,0.1176,0.1071,0.0924,0.1029,0.1134,0.1008,0.1008,0.1029,0.105,0.1029,0.1176,0.0924,0.1046
1633582975,0.1176,0.1071,0.0924,0.1029,0.1134,0.1008,0.1008,0.1029,0.105,0.1029,0.1176,0.0924,0.1046
1633582976,0.1197,0.1071,0.0924,0.1029,0.1134,0.1008,0.1008,0.1029,0.105,0.1029,0.1197,0.0924,0.1048
1633582977,0.1197,0.1134,0.0924,0.1029,0.1134,0.1008,0.1008,0.1029,0.105,0.1029,0.1197,0.0924,0.1054
1633582978,0.1197,0.1134,0.0924,0.1029,0.1134,0.1008,0.1008,0.1029,0.105,0.1029,0.1197,0.0924,0.1054
1633582979,0.1197,0.1134,0.0924,0.1029,0.1134,0.1008,0.1008,0.1029,0.105,0.1029,0.1197,0.0924,0.1054
1633582980,0.1197,0.1134,0.0924,0.1029,0.1134,0.1008,0.1008,0.1029,0.1113,0.1029,0.1197,0.0924,0.1061
1633582981,0.1197,0.1134,0.0924,0.1029,0.1134,0.1008,0.1008,0.1029,0.1113,0.1029,0.1197,0.0924,0.1061
1633582982,0.1197,0.1134,0.0924,0.1029,0.1134,0.1008,0.1008,0.1029,0.1113,0.1029,0.1197,0.0924,0.1061
1633582983,0.1197,0.1134,0.0924,0.1029,0.1134,0.1008,0.1008,0.1029,0.1113,0.1029,0.1197,0.0924,0.1061
1633582984,0.1197,0.1155,0.0924,0.1029,0.1134,0.1008,0.1008,0.1029,0.1113,0.1029,0.1197,0.0924,0.1063
1633582985,0.1197,0.1155,0.0924,0.1029,0.1134,0.1008,0.1008,0.1029,0.1113,0.105,0.1197,0.0924,0.1065
1633582986,0.1218,0.1155,0.0924,0.1029,0.1134,0.1008,0.1008,0.1029,0.1113,0.105,0.1218,0.0924,0.1067
1633582987,0.1218,0.1155,0.0924,0.1029,0.1134,0.1008,0.1008,0.1029,0.1113,0.105,0.1218,0.0924,0.1067
1633582988,0.1218,0.1155,0.0924,0.1029,0.1134,0.1008,0.1008,0.1029,0.1113,0.105,0.1218,0.0924,0.1067
1633582989,0.1218,0.1155,0.0924,0.1029,0.1134,0.1008,0.1008,0.1029,0.1113,0.1113,0.1218,0.0924,0.1073
1633582990,0.1218,0.1155,0.0924,0.1071,0.1134,0.1008,0.1008,0.1029,0.1155,0.1113,0.1218,0.0924,0.1082
1633582991,0.1218,0.1155,0.0924,0.1071,0.1134,0.1008,0.1008,0.1029,0.1155,0.1113,0.1218,0.0924,0.1082
1633582992,0.1218,0.1155,0.0924,0.1071,0.1134,0.1008,0.1008,0.1029,0.1155,0.1113,0.1218,0.0924,0.1082
1633582993,0.1218,0.1155,0.0924,0.1071,0.1134,0.1008,0.1008,0.1029,0.1155,0.1113,0.1218,0.0924,0.1082
1633582994,0.1218,0.1155,0.0924,0.1071,0.1134,0.1008,0.1008,0.1029,0.1155,0.1113,0.1218,0.0924,0.1082
1633582995,0.1218,0.1155,0.0924,0.1071,0.1134,0.1008,0.1008,0.1029,0.1155,0.1113,0.1218,0.0924,0.1082
1633582996,0.1218,0.1155,0.0924,0.1071,0.1134,0.1008,0.1008,0.1029,0.1155,0.1113,0.1218,0.0924,0.1082
1633582997,0.1218,0.1155,0.0924,0.1071,0.1134,0.1008,0.1008,0.1029,0.1155,0.1113,0.1218,0.0924,0.1082
1633582998,0.1218,0.1155,0.0924,0.1071,0.1134,0.1008,0.1008,0.1029,0.1155,0.1113,0.1218,0.0924,0.1082
1633582999,0.1218,0.1155,0.0924,0.1071,0.1134,0.1008,0.1008,0.1029,0.1155,0.1113,0.1218,0.0924,0.1082
1633583000,0.1218,0.1155,0.0924,0.1071,0.1134,0.1008,0.1008,0.1029,0.1155,0.1113,0.1218,0.0924,0.1082
1633583001,0.1218,0.1155,0.0924,0.1071,0.1134,0.1008,0.1008,0.1029,0.1155,0.1113,0.1218,0.0924,0.1082
1633583002,0.1218,0.1282,0.0924,0.1071,0.1134,0.1029,0.1008,0.1029,0.1155,0.1113,0.1282,0.0924,0.1096
1633583003,0.1218,0.1282,0.0924,0.1071,0.1134,0.1029,0.1008,0.1029,0.1155,0.1113,0.1282,0.0924,0.1096
1633583004,0.1218,0.1282,0.0924,0.1071,0.1134,0.1029,0.1008,0.1029,0.1155,0.1113,0.1282,0.0924,0.1096
1633583005,0.1218,0.1282,0.0924,0.1071,0.1134,0.1029,0.1008,0.1029,0.1155,0.1113,0.1282,0.0924,0.1096
1633583006,0.1218,0.1282,0.0924,0.1071,0.1134,0.1029,0.1008,0.1029,0.1155,0.1113,0.1282,0.0924,0.1096
1633583007,0.1218,0.1282,0.0924,0.1071,0.1134,0.1029,0.1008,0.1029,0.1155,0.1113,0.1282,0.0924,0.1096
1633583008,0.1218,0.1282,0.0924,0.1071,0.1134,0.1029,0.1008,0.1029,0.1155,0.1113,0.1282,0.0924,0.1096
1633583009,0.1218,0.1282,0.0924,0.1071,0.1134,0.1029,0.1008,0.1029,0.1155,0.1113,0.1282,0.0924,0.1096
1633583010,0.1218,0.1282,0.0924,0.1071,0.1134,0.1029,0.1008,0.1029,0.1155,0.1113,0.1282,0.0924,0.1096
1633583011,0.1218,0.1282,0.0924,0.1071,0.1134,0.105,0.1008,0.1029,0.1155,0.1113,0.1282,0.0924,0.1098
1633583012,0.1218,0.1282,0.0924,0.1071,0.1134,0.105,0.1008,0.1029,0.1155,0.1113,0.1282,0.0924,0.1098
1633583013,0.1218,0.1282,0.0924,0.1071,0.1134,0.105,0.1008,0.1029,0.1155,0.1113,0.1282,0.0924,0.1098
1633583014,0.1218,0.1282,0.0924,0.1071,0.1134,0.1071,0.1008,0.1092,0.1155,0.1113,0.1282,0.0924,0.1107
1633583015,0.1218,0.1282,0.0924,0.1071,0.1134,0.1071,0.1008,0.1092,0.1155,0.1113,0.1282,0.0924,0.1107
1633583016,0.1218,0.1282,0.0924,0.1071,0.1134,0.1071,0.1008,0.1092,0.1155,0.1113,0.1282,0.0924,0.1107
1633583017,0.1218,0.1891,0.0924,0.1071,0.1134,0.1071,0.1008,0.1092,0.1155,0.1113,0.1891,0.0924,0.1168
1633583018,0.1218,0.1891,0.0924,0.1071,0.1134,0.1071,0.1008,0.1092,0.1155,0.1113,0.1891,0.0924,0.1168
1633583019,0.1218,0.1891,0.0924,0.1071,0.1134,0.1071,0.1008,0.1092,0.1155,0.1113,0.1891,0.0924,0.1168
1633583020,0.1218,0.1891,0.0924,0.1071,0.1134,0.1071,0.1008,0.1092,0.1155,0.1113,0.1891,0.0924,0.1168
1633583021,0.1218,0.1891,0.0924,0.1071,0.1134,0.1071,0.1008,0.1092,0.1155,0.1113,0.1891,0.0924,0.1168
1633583022,0.1218,0.1891,0.0924,0.1071,0.1134,0.1071,0.1008,0.1092,0.1155,0.1113,0.1891,0.0924,0.1168
1633583023,0.1218,0.1891,0.0924,0.1071,0.1134,0.1071,0.1008,0.1092,0.1155,0.1113,0.1891,0.0924,0.1168
1633583024,0.1218,0.1891,0.0924,0.1071,0.1134,0.1071,0.1008,0.1092,0.1155,0.1113,0.1891,0.0924,0.1168
1633583025,0.1218,0.1891,0.0924,0.1071,0.1134,0.1071,0.1008,0.1092,0.1155,0.1113,0.1891,0.0924,0.1168
1633583026,0.1218,0.1891,0.0924,0.1071,0.1134,0.1071,0.1008,0.1092,0.1155,0.1113,0.1891,0.0924,0.1168
1633583027,0.1218,0.1891,0.0924,0.1071,0.1134,0.1071,0.1008,0.1092,0.1155,0.1113,0.1891,0.0924,0.1168
1633583028,0.1218,0.1891,0.0924,0.1071,0.1134,0.1071,0.1008,0.1092,0.1155,0.1113,0.1891,0.0924,0.1168
1633583029,0.1218,0.1891,0.0924,0.1071,0.1134,0.1071,0.1008,0.1092,0.1155,0.1113,0.1891,0.0924,0.1168
1633583030,0.1218,0.1891,0.0924,0.1071,0.1134,0.1071,0.1008,0.1092,0.1155,0.1113,0.1891,0.0924,0.1168
1633583031,0.1218,0.1891,0.0924,0.1071,0.1134,0.1071,0.1008,0.1092,0.1155,0.1113,0.1891,0.0924,0.1168
1633583032,0.1218,0.1891,0.0924,0.1071,0.1134,0.1071,0.1008,0.1092,0.1155,0.1113,0.1891,0.0924,0.1168
1633583033,0.1218,0.1891,0.0924,0.1071,0.1134,0.1071,0.1008,0.1092,0.1155,0.1113,0.1891,0.0924,0.1168
1633583034,0.1218,0.1891,0.0924,0.1071,0.1134,0.1071,0.1008,0.1092,0.1155,0.1113,0.1891,0.0924,0.1168
1633583035,0.1218,0.1891,0.0924,0.1071,0.1134,0.1071,0.1008,0.1092,0.1155,0.1113,0.1891,0.0924,0.1168
1633583036,0.1218,0.1891,0.0924,0.1071,0.1134,0.1071,0.1008,0.1092,0.1155,0.1113,0.1891,0.0924,0.1168
1633583037,0.1218,0.1891,0.0924,0.1071,0.1134,0.1071,0.1008,0.1092,0.1155,0.1134,0.1891,0.0924,0.117
1633583038,0.1218,0.1891,0.0924,0.1071,0.1134,0.1071,0.1008,0.1092,0.1155,0.1134,0.1891,0.0924,0.117
1633583039,0.1218,0.1891,0.0924,0.1134,0.1134,0.1071,0.1008,0.1092,0.1155,0.1134,0.1891,0.0924,0.1176
1633583040,0.1218,0.1891,0.0924,0.1134,0.1134,0.1071,0.1008,0.1092,0.1155,0.1134,0.1891,0.0924,0.1176
1633583041,0.1218,0.1891,0.0924,0.1134,0.1134,0.1071,0.1008,0.1092,0.1155,0.1134,0.1891,0.0924,0.1176
1633583042,0.1218,0.1891,0.0924,0.1134,0.1807,0.1071,0.1008,0.1092,0.1155,0.1134,0.1891,0.0924,0.1243
1633583043,0.1218,0.1891,0.0924,0.1134,0.1807,0.1071,0.1008,0.1092,0.1155,0.1134,0.1891,0.0924,0.1243
1633583044,0.1218,0.1891,0.0924,0.1134,0.1807,0.1071,0.1008,0.1092,0.1155,0.1134,0.1891,0.0924,0.1243
1633583045,0.1218,0.1996,0.0924,0.1134,0.1807,0.1071,0.1008,0.1092,0.1155,0.1134,0.1996,0.0924,0.1254
1633583046,0.1218,0.1996,0.0924,0.1134,0.1807,0.1071,0.1008,0.1092,0.1155,0.1134,0.1996,0.0924,0.1254
1633583047,0.1218,0.1996,0.0924,0.1134,0.1807,0.1071,0.1008,0.1092,0.1155,0.1134,0.1996,0.0924,0.1254
1633583048,0.1261,0.1996,0.0924,0.1134,0.1807,0.1071,0.1008,0.1092,0.1155,0.1134,0.1996,0.0924,0.1258
1633583049,0.1261,0.1996,0.0924,0.1134,0.1807,0.1071,0.1008,0.1092,0.1155,0.1134,0.1996,0.0924,0.1258
1633583050,0.1261,0.1996,0.0924,0.1134,0.1807,0.1071,0.1008,0.1092,0.1155,0.1134,0.1996,0.0924,0.1258
1633583051,0.1261,0.1996,0.0924,0.1134,0.1807,0.1071,0.1008,0.1092,0.1155,0.1134,0.1996,0.0924,0.1258
1633583052,0.1261,0.1996,0.0924,0.1134,0.1807,0.1071,0.1008,0.1092,0.1155,0.1134,0.1996,0.0924,0.1258
1633583053,0.1261,0.1996,0.0924,0.1134,0.1807,0.1071,0.1008,0.1134,0.1155,0.1134,0.1996,0.0924,0.1262
1633583054,0.1261,0.1996,0.0924,0.1134,0.1807,0.1071,0.1008,0.1134,0.1155,0.1134,0.1996,0.0924,0.1262
1633583055,0.1261,0.1996,0.0924,0.1134,0.1807,0.1071,0.1029,0.1134,0.1807,0.1134,0.1996,0.0924,0.133
1633583056,0.1261,0.1996,0.0924,0.1134,0.1807,0.1071,0.1029,0.1134,0.1828,0.1134,0.1996,0.0924,0.1332
1633583057,0.1261,0.1996,0.0924,0.1134,0.187,0.1071,0.1029,0.1134,0.1828,0.1134,0.1996,0.0924,0.1338
1633583058,0.1261,0.1996,0.0924,0.1134,0.187,0.1071,0.1029,0.1134,0.1828,0.1134,0.1996,0.0924,0.1338
1633583059,0.1261,0.1996,0.0924,0.1155,0.187,0.1071,0.1029,0.1134,0.1828,0.1134,0.1996,0.0924,0.134
1633583060,0.1261,0.1996,0.0924,0.1155,0.187,0.1071,0.1029,0.1134,0.1828,0.1134,0.1996,0.0924,0.134
1633583061,0.1261,0.1996,0.0924,0.1155,0.187,0.1071,0.1029,0.1134,0.1828,0.1134,0.1996,0.0924,0.134
1633583062,0.1261,0.1996,0.0924,0.1155,0.187,0.1071,0.1029,0.1134,0.1828,0.1134,0.1996,0.0924,0.134
1633583063,0.1261,0.1996,0.0924,0.1155,0.187,0.1071,0.1029,0.1134,0.1828,0.1134,0.1996,0.0924,0.134
1633583064,0.1261,0.1996,0.0924,0.1155,0.187,0.1071,0.1029,0.1134,0.1828,0.1134,0.1996,0.0924,0.134
1633583065,0.1261,0.1996,0.0924,0.1155,0.187,0.1071,0.1029,0.1134,0.1828,0.1134,0.1996,0.0924,0.134
1633583066,0.1261,0.1996,0.0924,0.1155,0.187,0.1071,0.1092,0.1134,0.1828,0.1134,0.1996,0.0924,0.1346
1633583067,0.1261,0.1996,0.0924,0.1155,0.187,0.1071,0.1092,0.1134,0.1828,0.1134,0.1996,0.0924,0.1346
1633583068,0.1261,0.1996,0.0924,0.1155,0.187,0.1071,0.1092,0.1134,0.1828,0.1134,0.1996,0.0924,0.1346
1633583069,0.1261,0.1996,0.0924,0.1155,0.187,0.1071,0.1092,0.1134,0.1828,0.1134,0.1996,0.0924,0.1346
1633583070,0.1261,0.1996,0.0924,0.1155,0.187,0.1071,0.1092,0.1807,0.187,0.1134,0.1996,0.0924,0.1418
1633583071,0.1261,0.1996,0.0924,0.1155,0.187,0.1071,0.1092,0.1807,0.1996,0.1134,0.1996,0.0924,0.1431
1633583072,0.1261,0.1996,0.0924,0.1155,0.187,0.1071,0.1092,0.1807,0.1996,0.1134,0.1996,0.0924,0.1431
1633583073,0.1261,0.1996,0.0924,0.1155,0.187,0.1071,0.1092,0.1807,0.1996,0.1134,0.1996,0.0924,0.1431
1633583074,0.1261,0.1996,0.0924,0.1155,0.187,0.1071,0.1092,0.1807,0.1996,0.1134,0.1996,0.0924,0.1431
1633583075,0.1261,0.1996,0.0924,0.1155,0.187,0.1071,0.1092,0.1807,0.1996,0.1134,0.1996,0.0924,0.1431
1633583076,0.1261,0.1996,0.0924,0.1155,0.187,0.1071,0.1092,0.1807,0.1996,0.1134,0.1996,0.0924,0.1431
1633583077,0.1261,0.1996,0.0924,0.1155,0.187,0.1071,0.1092,0.1807,0.1996,0.1134,0.1996,0.0924,0.1431
1633583078,0.1261,0.1996,0.0924,0.1155,0.187,0.1071,0.1092,0.1807,0.1996,0.1134,0.1996,0.0924,0.1431
1633583079,0.1261,0.1996,0.0924,0.1155,0.187,0.1071,0.1092,0.1807,0.1996,0.1134,0.1996,0.0924,0.1431
1633583080,0.1261,0.1996,0.0924,0.1155,0.187,0.1071,0.1092,0.1807,0.1996,0.1134,0.1996,0.0924,0.1431
1633583081,0.1261,0.1996,0.0924,0.1155,0.187,0.1071,0.1092,0.1807,0.1996,0.1134,0.1996,0.0924,0.1431
1633583082,0.1261,0.1996,0.0924,0.1155,0.187,0.1071,0.1092,0.1807,0.1996,0.1134,0.1996,0.0924,0.1431
1633583083,0.1261,0.1996,0.0924,0.1155,0.187,0.1071,0.1092,0.1807,0.1996,0.1134,0.1996,0.0924,0.1431
1633583084,0.1261,0.1996,0.0924,0.1155,0.187,0.1071,0.1092,0.1807,0.1996,0.1134,0.1996,0.0924,0.1431
1633583085,0.1261,0.1996,0.0924,0.1155,0.187,0.1071,0.1092,0.1807,0.1996,0.1155,0.1996,0.0924,0.1433
1633583086,0.1261,0.1996,0.0924,0.1176,0.187,0.1071,0.1092,0.1807,0.1996,0.1155,0.1996,0.0924,0.1435
1633583087,0.1261,0.1996,0.0924,0.1176,0.187,0.1071,0.1092,0.1807,0.1996,0.1155,0.1996,0.0924,0.1435
1633583088,0.1261,0.1996,0.0966,0.1176,0.187,0.1071,0.1092,0.1807,0.1996,0.1155,0.1996,0.0966,0.1439
1633583089,0.1261,0.1996,0.0966,0.1176,0.187,0.1071,0.1092,0.1807,0.1996,0.1155,0.1996,0.0966,0.1439
1633583090,0.1261,0.1996,0.0966,0.1176,0.187,0.1071,0.1092,0.1807,0.1996,0.1155,0.1996,0.0966,0.1439
1633583091,0.1261,0.1996,0.0966,0.1176,0.187,0.1071,0.1092,0.1807,0.1996,0.1155,0.1996,0.0966,0.1439
1633583092,0.1261,0.1996,0.0966,0.1176,0.187,0.1071,0.1092,0.1807,0.1996,0.1155,0.1996,0.0966,0.1439
1633583093,0.1261,0.1996,0.0966,0.1176,0.187,0.1071,0.1092,0.1807,0.1996,0.1155,0.1996,0.0966,0.1439
1633583094,0.1324,0.1996,0.0966,0.1176,0.187,0.1071,0.1092,0.1807,0.1996,0.1155,0.1996,0.0966,0.1445
1633583095,0.1324,0.1996,0.0966,0.1176,0.187,0.1071,0.1092,0.1849,0.1996,0.1155,0.1996,0.0966,0.1449
1633583096,0.1324,0.1996,0.0966,0.1176,0.187,0.1071,0.1092,0.1849,0.1996,0.1155,0.1996,0.0966,0.1449
1633583097,0.1324,0.1996,0.0966,0.1176,0.187,0.1071,0.1092,0.1849,0.1996,0.1155,0.1996,0.0966,0.1449
1633583098,0.1324,0.1996,0.0966,0.1176,0.187,0.1071,0.1092,0.1849,0.1996,0.1155,0.1996,0.0966,0.1449
1633583099,0.1324,0.1996,0.0966,0.1176,0.187,0.1071,0.1092,0.1849,0.1996,0.1155,0.1996,0.0966,0.1449
1633583100,0.1366,0.1996,0.0966,0.1176,0.187,0.1071,0.1092,0.1849,0.1996,0.1155,0.1996,0.0966,0.1454
1633583101,0.1366,0.1996,0.0966,0.1176,0.187,0.1071,0.1092,0.1849,0.1996,0.1155,0.1996,0.0966,0.1454
1633583102,0.1366,0.1996,0.0966,0.1176,0.187,0.1071,0.1092,0.1849,0.1996,0.1155,0.1996,0.0966,0.1454
1633583103,0.1366,0.1996,0.0966,0.1176,0.187,0.1071,0.1092,0.1849,0.1996,0.1155,0.1996,0.0966,0.1454
1633583104,0.1366,0.1996,0.0966,0.1176,0.187,0.1071,0.1092,0.1849,0.1996,0.1155,0.1996,0.0966,0.1454
1633583105,0.1366,0.1996,0.0966,0.1176,0.187,0.1071,0.1092,0.1849,0.1996,0.1155,0.1996,0.0966,0.1454
1633583106,0.1366,0.1996,0.0966,0.1176,0.187,0.1071,0.1092,0.1849,0.1996,0.1155,0.1996,0.0966,0.1454
1633583107,0.1366,0.1996,0.0966,0.1176,0.187,0.1071,0.1092,0.1849,0.1996,0.1155,0.1996,0.0966,0.1454
1633583108,0.1366,0.1996,0.0966,0.1176,0.187,0.1071,0.1092,0.1849,0.1996,0.1155,0.1996,0.0966,0.1454
1633583109,0.1366,0.1996,0.0966,0.1176,0.187,0.1071,0.1134,0.1849,0.1996,0.1155,0.1996,0.0966,0.1458
1633583110,0.1366,0.1996,0.0966,0.1176,0.187,0.1071,0.1134,0.1849,0.1996,0.1155,0.1996,0.0966,0.1458
1633583111,0.1366,0.1996,0.0966,0.1176,0.187,0.1071,0.1134,0.1849,0.1996,0.1155,0.1996,0.0966,0.1458
1633583112,0.1366,0.1996,0.0966,0.1176,0.187,0.1071,0.1134,0.1849,0.1996,0.1155,0.1996,0.0966,0.1458
1633583113,0.1366,0.1996,0.0966,0.1176,0.187,0.1071,0.1134,0.1849,0.1996,0.1155,0.1996,0.0966,0.1458
1633583114,0.1366,0.1996,0.0966,0.1176,0.187,0.1071,0.1134,0.1849,0.1996,0.1155,0.1996,0.0966,0.1458
1633583115,0.1366,0.1996,0.0966,0.1176,0.187,0.1071,0.1134,0.1849,0.1996,0.1155,0.1996,0.0966,0.1458
1633583116,0.1366,0.1996,0.0966,0.1176,0.187,0.1071,0.1134,0.1849,0.1996,0.1155,0.1996,0.0966,0.1458
1633583117,0.1366,0.1996,0.0966,0.1176,0.187,0.1071,0.1134,0.1849,0.1996,0.1155,0.1996,0.0966,0.1458
1633583118,0.1366,0.1996,0.0966,0.1828,0.187,0.1113,0.1134,0.1849,0.1996,0.1155,0.1996,0.0966,0.1527
1633583119,0.1366,0.1996,0.0966,0.1828,0.187,0.1113,0.1134,0.1849,0.1996,0.1155,0.1996,0.0966,0.1527
1633583120,0.1366,0.1996,0.0966,0.1828,0.187,0.1113,0.1134,0.1849,0.1996,0.1155,0.1996,0.0966,0.1527
1633583121,0.1366,0.1996,0.0966,0.1828,0.187,0.1113,0.1134,0.1849,0.1996,0.1155,0.1996,0.0966,0.1527
1633583122,0.1366,0.1996,0.0966,0.1828,0.187,0.1113,0.1134,0.1849,0.1996,0.1155,0.1996,0.0966,0.1527
